time_ns,node_id,src_ip,src_port,dst_ip,dst_port,priority,rate_bps,cc_tag
2001015629,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001016957,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001018289,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001018870,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001018953,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001019281,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001020609,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001021937,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001023846,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001024593,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001025925,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001026253,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001028826,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001028909,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001030237,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001032727,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001032893,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001034221,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001035553,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001036134,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001036217,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001036545,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001037873,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001039201,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001041110,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001041857,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001043189,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001043517,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001046090,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001046173,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001047501,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001049991,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001050157,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001051485,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001052817,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001053398,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001053481,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001053809,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001055137,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001056465,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001058374,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001059121,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001060453,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001060781,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001063354,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001063437,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001064765,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001067255,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001067421,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001068749,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001070081,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001070662,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001070745,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001071073,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001072401,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001073729,4,0.4,10000,0.1,100,3,100000000000,DCQCN
