time_ns,node_id,src_ip,src_port,dst_ip,dst_port,priority,rate_bps,cc_tag
2002726835,4,0.4,10000,0.1,100,3,38650000000,TIMELY
2002728263,5,0.5,10000,0.1,100,3,38650000000,TIMELY
2002729095,4,0.4,10000,0.1,100,3,38650000000,TIMELY
2002730027,3,0.3,10000,0.1,100,3,38750000000,TIMELY
2002730439,5,0.5,10000,0.1,100,3,38650000000,TIMELY
2002731599,2,0.2,10000,0.1,100,3,40050000000,TIMELY
2002731964,3,0.3,10000,0.1,100,3,38750000000,TIMELY
2002733691,2,0.2,10000,0.1,100,3,40050000000,TIMELY
2002734351,4,0.4,10000,0.1,100,3,38750000000,TIMELY
2002735863,5,0.5,10000,0.1,100,3,38750000000,TIMELY
2002736611,4,0.4,10000,0.1,100,3,38750000000,TIMELY
2002737795,3,0.3,10000,0.1,100,3,38850000000,TIMELY
2002738123,5,0.5,10000,0.1,100,3,38750000000,TIMELY
2002738971,2,0.2,10000,0.1,100,3,40150000000,TIMELY
2002739719,3,0.3,10000,0.1,100,3,38850000000,TIMELY
2002740975,2,0.2,10000,0.1,100,3,40150000000,TIMELY
2002741867,4,0.4,10000,0.1,100,3,38850000000,TIMELY
2002743567,5,0.5,10000,0.1,100,3,38850000000,TIMELY
2002744147,4,0.4,10000,0.1,100,3,38850000000,TIMELY
2002745499,3,0.3,10000,0.1,100,3,38950000000,TIMELY
2002745827,5,0.5,10000,0.1,100,3,38850000000,TIMELY
2002746507,2,0.2,10000,0.1,100,3,40250000000,TIMELY
2002747591,3,0.3,10000,0.1,100,3,38950000000,TIMELY
2002748431,2,0.2,10000,0.1,100,3,40250000000,TIMELY
2002749346,4,0.4,10000,0.1,100,3,38950000000,TIMELY
2002751271,5,0.5,10000,0.1,100,3,38950000000,TIMELY
2002751599,4,0.4,10000,0.1,100,3,38950000000,TIMELY
2002753203,3,0.3,10000,0.1,100,3,39050000000,TIMELY
2002753531,5,0.5,10000,0.1,100,3,38950000000,TIMELY
2002754127,2,0.2,10000,0.1,100,3,40350000000,TIMELY
2002755295,3,0.3,10000,0.1,100,3,39050000000,TIMELY
2002756051,2,0.2,10000,0.1,100,3,40350000000,TIMELY
2002756827,4,0.4,10000,0.1,100,3,39050000000,TIMELY
2002758891,5,0.5,10000,0.1,100,3,39050000000,TIMELY
2002759051,4,0.4,10000,0.1,100,3,39050000000,TIMELY
2002760907,3,0.3,10000,0.1,100,3,39150000000,TIMELY
2002761235,5,0.5,10000,0.1,100,3,39050000000,TIMELY
2002761747,2,0.2,10000,0.1,100,3,40450000000,TIMELY
2002763083,3,0.3,10000,0.1,100,3,39150000000,TIMELY
2002763671,2,0.2,10000,0.1,100,3,40450000000,TIMELY
2002764243,4,0.4,10000,0.1,100,3,39150000000,TIMELY
2002766379,5,0.5,10000,0.1,100,3,39150000000,TIMELY
2002766431,4,0.4,10000,0.1,100,3,39150000000,TIMELY
2002768479,3,0.3,10000,0.1,100,3,39250000000,TIMELY
2002768723,5,0.5,10000,0.1,100,3,39150000000,TIMELY
2002769319,2,0.2,10000,0.1,100,3,40550000000,TIMELY
2002770739,3,0.3,10000,0.1,100,3,39250000000,TIMELY
2002771495,2,0.2,10000,0.1,100,3,40550000000,TIMELY
2002771714,4,0.4,10000,0.1,100,3,39250000000,TIMELY
2002773826,4,0.4,10000,0.1,100,3,39250000000,TIMELY
2002773915,5,0.5,10000,0.1,100,3,39250000000,TIMELY
2002776015,3,0.3,10000,0.1,100,3,39350000000,TIMELY
2002776175,5,0.5,10000,0.1,100,3,39250000000,TIMELY
2002776939,2,0.2,10000,0.1,100,3,40650000000,TIMELY
2002778275,3,0.3,10000,0.1,100,3,39350000000,TIMELY
2002779115,4,0.4,10000,0.1,100,3,39350000000,TIMELY
2002779119,2,0.2,10000,0.1,100,3,40650000000,TIMELY
2002781190,4,0.4,10000,0.1,100,3,39350000000,TIMELY
2002781383,5,0.5,10000,0.1,100,3,39350000000,TIMELY
2002783651,3,0.3,10000,0.1,100,3,39450000000,TIMELY
2002783727,5,0.5,10000,0.1,100,3,39350000000,TIMELY
2002784575,2,0.2,10000,0.1,100,3,40750000000,TIMELY
2002785911,3,0.3,10000,0.1,100,3,39450000000,TIMELY
2002786591,4,0.4,10000,0.1,100,3,39450000000,TIMELY
2002786751,2,0.2,10000,0.1,100,3,40750000000,TIMELY
2002788571,4,0.4,10000,0.1,100,3,39450000000,TIMELY
2002788851,5,0.5,10000,0.1,100,3,39450000000,TIMELY
2002791111,5,0.5,10000,0.1,100,3,39450000000,TIMELY
2002791287,3,0.3,10000,0.1,100,3,39550000000,TIMELY
2002792211,2,0.2,10000,0.1,100,3,40850000000,TIMELY
2002793547,3,0.3,10000,0.1,100,3,39550000000,TIMELY
2002794143,4,0.4,10000,0.1,100,3,39550000000,TIMELY
2002794387,2,0.2,10000,0.1,100,3,40850000000,TIMELY
2002796047,4,0.4,10000,0.1,100,3,39550000000,TIMELY
2002796237,5,0.5,10000,0.1,100,3,39550000000,TIMELY
2002798497,5,0.5,10000,0.1,100,3,39550000000,TIMELY
2002798841,3,0.3,10000,0.1,100,3,39650000000,TIMELY
2002799765,2,0.2,10000,0.1,100,3,40950000000,TIMELY
2002801101,3,0.3,10000,0.1,100,3,39650000000,TIMELY
2002801781,4,0.4,10000,0.1,100,3,39650000000,TIMELY
2002802109,2,0.2,10000,0.1,100,3,40950000000,TIMELY
2002803608,5,0.5,10000,0.1,100,3,39650000000,TIMELY
2002803627,4,0.4,10000,0.1,100,3,39650000000,TIMELY
2002805829,5,0.5,10000,0.1,100,3,39650000000,TIMELY
2002806377,3,0.3,10000,0.1,100,3,39750000000,TIMELY
2002807301,2,0.2,10000,0.1,100,3,41050000000,TIMELY
2002808637,3,0.3,10000,0.1,100,3,39750000000,TIMELY
2002809401,4,0.4,10000,0.1,100,3,39750000000,TIMELY
2002809645,2,0.2,10000,0.1,100,3,41050000000,TIMELY
2002811061,5,0.5,10000,0.1,100,3,39750000000,TIMELY
2002811241,4,0.4,10000,0.1,100,3,39750000000,TIMELY
2002813241,5,0.5,10000,0.1,100,3,39750000000,TIMELY
2002813857,3,0.3,10000,0.1,100,3,39850000000,TIMELY
2002814781,2,0.2,10000,0.1,100,3,41150000000,TIMELY
2002816117,3,0.3,10000,0.1,100,3,39850000000,TIMELY
2002817049,4,0.4,10000,0.1,100,3,39850000000,TIMELY
2002817209,2,0.2,10000,0.1,100,3,41150000000,TIMELY
2002818417,5,0.5,10000,0.1,100,3,39850000000,TIMELY
2002818889,4,0.4,10000,0.1,100,3,39850000000,TIMELY
2002820597,5,0.5,10000,0.1,100,3,39850000000,TIMELY
2002821198,3,0.3,10000,0.1,100,3,39950000000,TIMELY
2002822206,2,0.2,10000,0.1,100,3,41250000000,TIMELY
2002823542,3,0.3,10000,0.1,100,3,39950000000,TIMELY
2002824642,4,0.4,10000,0.1,100,3,39950000000,TIMELY
2002824718,2,0.2,10000,0.1,100,3,41250000000,TIMELY
2002825818,5,0.5,10000,0.1,100,3,39950000000,TIMELY
2002826566,4,0.4,10000,0.1,100,3,39950000000,TIMELY
2002827970,5,0.5,10000,0.1,100,3,39950000000,TIMELY
2002828539,3,0.3,10000,0.1,100,3,40050000000,TIMELY
2002829590,2,0.2,10000,0.1,100,3,41350000000,TIMELY
2002830758,3,0.3,10000,0.1,100,3,40050000000,TIMELY
2002832018,2,0.2,10000,0.1,100,3,41350000000,TIMELY
2002832110,4,0.4,10000,0.1,100,3,40050000000,TIMELY
2002833303,5,0.5,10000,0.1,100,3,40050000000,TIMELY
2002834135,4,0.4,10000,0.1,100,3,40050000000,TIMELY
2002835437,5,0.5,10000,0.1,100,3,40050000000,TIMELY
2002835890,3,0.3,10000,0.1,100,3,40150000000,TIMELY
2002836970,2,0.2,10000,0.1,100,3,41450000000,TIMELY
2002838054,3,0.3,10000,0.1,100,3,40150000000,TIMELY
2002839314,2,0.2,10000,0.1,100,3,41450000000,TIMELY
2002839490,4,0.4,10000,0.1,100,3,40150000000,TIMELY
2002840755,5,0.5,10000,0.1,100,3,40150000000,TIMELY
2002841671,4,0.4,10000,0.1,100,3,40150000000,TIMELY
2002842847,5,0.5,10000,0.1,100,3,40150000000,TIMELY
2002843260,3,0.3,10000,0.1,100,3,40250000000,TIMELY
2002844338,2,0.2,10000,0.1,100,3,41550000000,TIMELY
2002845422,3,0.3,10000,0.1,100,3,40250000000,TIMELY
2002846682,2,0.2,10000,0.1,100,3,41550000000,TIMELY
2002846816,4,0.4,10000,0.1,100,3,40250000000,TIMELY
2002848276,5,0.5,10000,0.1,100,3,40250000000,TIMELY
2002849024,4,0.4,10000,0.1,100,3,40250000000,TIMELY
2002850452,5,0.5,10000,0.1,100,3,40250000000,TIMELY
2002850628,3,0.3,10000,0.1,100,3,40350000000,TIMELY
2002851706,2,0.2,10000,0.1,100,3,41650000000,TIMELY
2002852790,3,0.3,10000,0.1,100,3,40350000000,TIMELY
2002853966,2,0.2,10000,0.1,100,3,41650000000,TIMELY
2002854208,4,0.4,10000,0.1,100,3,40350000000,TIMELY
2002855675,5,0.5,10000,0.1,100,3,40350000000,TIMELY
2002856339,4,0.4,10000,0.1,100,3,40350000000,TIMELY
2002857851,5,0.5,10000,0.1,100,3,40350000000,TIMELY
2002858027,3,0.3,10000,0.1,100,3,40450000000,TIMELY
2002859062,2,0.2,10000,0.1,100,3,41750000000,TIMELY
2002860146,3,0.3,10000,0.1,100,3,40450000000,TIMELY
2002861322,2,0.2,10000,0.1,100,3,41750000000,TIMELY
2002861519,4,0.4,10000,0.1,100,3,40450000000,TIMELY
2002863070,5,0.5,10000,0.1,100,3,40450000000,TIMELY
2002863650,4,0.4,10000,0.1,100,3,40450000000,TIMELY
2002865246,5,0.5,10000,0.1,100,3,40450000000,TIMELY
2002865422,3,0.3,10000,0.1,100,3,40550000000,TIMELY
2002866430,2,0.2,10000,0.1,100,3,41850000000,TIMELY
2002867850,3,0.3,10000,0.1,100,3,40550000000,TIMELY
2002868774,2,0.2,10000,0.1,100,3,41850000000,TIMELY
2002868866,4,0.4,10000,0.1,100,3,40550000000,TIMELY
2002870458,5,0.5,10000,0.1,100,3,40550000000,TIMELY
2002871206,4,0.4,10000,0.1,100,3,40550000000,TIMELY
2002872894,3,0.3,10000,0.1,100,3,40650000000,TIMELY
2002872970,5,0.5,10000,0.1,100,3,40550000000,TIMELY
2002873902,2,0.2,10000,0.1,100,3,41950000000,TIMELY
2002875322,3,0.3,10000,0.1,100,3,40650000000,TIMELY
2002876162,2,0.2,10000,0.1,100,3,41950000000,TIMELY
2002876338,4,0.4,10000,0.1,100,3,40650000000,TIMELY
2002877850,5,0.5,10000,0.1,100,3,40650000000,TIMELY
2002878514,4,0.4,10000,0.1,100,3,40650000000,TIMELY
2002880278,5,0.5,10000,0.1,100,3,40650000000,TIMELY
2002880286,3,0.3,10000,0.1,100,3,40750000000,TIMELY
2002881294,2,0.2,10000,0.1,100,3,42050000000,TIMELY
2002882714,3,0.3,10000,0.1,100,3,40750000000,TIMELY
2002883638,2,0.2,10000,0.1,100,3,42050000000,TIMELY
2002883730,4,0.4,10000,0.1,100,3,40750000000,TIMELY
2002885287,5,0.5,10000,0.1,100,3,40750000000,TIMELY
2002885951,4,0.4,10000,0.1,100,3,40750000000,TIMELY
2002887715,5,0.5,10000,0.1,100,3,40750000000,TIMELY
2002887723,3,0.3,10000,0.1,100,3,40850000000,TIMELY
2002888731,2,0.2,10000,0.1,100,3,42150000000,TIMELY
2002890151,3,0.3,10000,0.1,100,3,40850000000,TIMELY
2002891075,2,0.2,10000,0.1,100,3,42150000000,TIMELY
2002891167,4,0.4,10000,0.1,100,3,40850000000,TIMELY
2002892679,5,0.5,10000,0.1,100,3,40850000000,TIMELY
2002893343,4,0.4,10000,0.1,100,3,40850000000,TIMELY
2002895107,5,0.5,10000,0.1,100,3,40850000000,TIMELY
2002895115,3,0.3,10000,0.1,100,3,40950000000,TIMELY
2002896123,2,0.2,10000,0.1,100,3,42250000000,TIMELY
2002897543,3,0.3,10000,0.1,100,3,40950000000,TIMELY
2002898467,2,0.2,10000,0.1,100,3,42250000000,TIMELY
2002898559,4,0.4,10000,0.1,100,3,40950000000,TIMELY
2002900097,5,0.5,10000,0.1,100,3,40950000000,TIMELY
2002900761,4,0.4,10000,0.1,100,3,40950000000,TIMELY
2002902525,5,0.5,10000,0.1,100,3,40950000000,TIMELY
2002902533,3,0.3,10000,0.1,100,3,41050000000,TIMELY
2002903541,2,0.2,10000,0.1,100,3,42350000000,TIMELY
2002904961,3,0.3,10000,0.1,100,3,41050000000,TIMELY
2002905801,2,0.2,10000,0.1,100,3,42350000000,TIMELY
2002905977,4,0.4,10000,0.1,100,3,41050000000,TIMELY
2002907489,5,0.5,10000,0.1,100,3,41050000000,TIMELY
2002908153,4,0.4,10000,0.1,100,3,41050000000,TIMELY
2002909917,5,0.5,10000,0.1,100,3,41050000000,TIMELY
2002909925,3,0.3,10000,0.1,100,3,41150000000,TIMELY
2002910933,2,0.2,10000,0.1,100,3,42450000000,TIMELY
2002912353,3,0.3,10000,0.1,100,3,41150000000,TIMELY
2002913453,4,0.4,10000,0.1,100,3,41150000000,TIMELY
2002913529,2,0.2,10000,0.1,100,3,42450000000,TIMELY
2002914965,5,0.5,10000,0.1,100,3,41150000000,TIMELY
2002915629,4,0.4,10000,0.1,100,3,41150000000,TIMELY
2002917393,5,0.5,10000,0.1,100,3,41150000000,TIMELY
2002917401,3,0.3,10000,0.1,100,3,41250000000,TIMELY
2002918409,2,0.2,10000,0.1,100,3,42550000000,TIMELY
2002919745,3,0.3,10000,0.1,100,3,41250000000,TIMELY
2002920921,2,0.2,10000,0.1,100,3,42550000000,TIMELY
2002920929,4,0.4,10000,0.1,100,3,41250000000,TIMELY
2002922441,5,0.5,10000,0.1,100,3,41250000000,TIMELY
2002923105,4,0.4,10000,0.1,100,3,41250000000,TIMELY
2002924869,5,0.5,10000,0.1,100,3,41250000000,TIMELY
2002924877,3,0.3,10000,0.1,100,3,41350000000,TIMELY
2002925885,2,0.2,10000,0.1,100,3,42650000000,TIMELY
2002927221,3,0.3,10000,0.1,100,3,41350000000,TIMELY
2002928397,2,0.2,10000,0.1,100,3,42650000000,TIMELY
2002928405,4,0.4,10000,0.1,100,3,41350000000,TIMELY
2002929917,5,0.5,10000,0.1,100,3,41350000000,TIMELY
2002930581,4,0.4,10000,0.1,100,3,41350000000,TIMELY
2002932345,5,0.5,10000,0.1,100,3,41350000000,TIMELY
2002932353,3,0.3,10000,0.1,100,3,41450000000,TIMELY
2002933361,2,0.2,10000,0.1,100,3,42750000000,TIMELY
2002934697,3,0.3,10000,0.1,100,3,41450000000,TIMELY
2002935873,2,0.2,10000,0.1,100,3,42750000000,TIMELY
2002935881,4,0.4,10000,0.1,100,3,41450000000,TIMELY
2002937393,5,0.5,10000,0.1,100,3,41450000000,TIMELY
2002938057,4,0.4,10000,0.1,100,3,41450000000,TIMELY
2002939821,5,0.5,10000,0.1,100,3,41450000000,TIMELY
2002939829,3,0.3,10000,0.1,100,3,41550000000,TIMELY
2002940837,2,0.2,10000,0.1,100,3,42850000000,TIMELY
2002942173,3,0.3,10000,0.1,100,3,41550000000,TIMELY
2002943265,2,0.2,10000,0.1,100,3,42850000000,TIMELY
2002943357,4,0.4,10000,0.1,100,3,41550000000,TIMELY
2002944869,5,0.5,10000,0.1,100,3,41550000000,TIMELY
2002945533,4,0.4,10000,0.1,100,3,41550000000,TIMELY
2002947297,5,0.5,10000,0.1,100,3,41550000000,TIMELY
2002947305,3,0.3,10000,0.1,100,3,41650000000,TIMELY
2002948313,2,0.2,10000,0.1,100,3,42950000000,TIMELY
2002949649,3,0.3,10000,0.1,100,3,41650000000,TIMELY
2002950741,2,0.2,10000,0.1,100,3,42950000000,TIMELY
2002950833,4,0.4,10000,0.1,100,3,41650000000,TIMELY
2002952345,5,0.5,10000,0.1,100,3,41650000000,TIMELY
2002953009,4,0.4,10000,0.1,100,3,41650000000,TIMELY
2002954773,5,0.5,10000,0.1,100,3,41650000000,TIMELY
2002954781,3,0.3,10000,0.1,100,3,41750000000,TIMELY
2002955789,2,0.2,10000,0.1,100,3,43050000000,TIMELY
2002957125,3,0.3,10000,0.1,100,3,41750000000,TIMELY
2002958217,2,0.2,10000,0.1,100,3,43050000000,TIMELY
2002958309,4,0.4,10000,0.1,100,3,41750000000,TIMELY
2002959737,5,0.5,10000,0.1,100,3,41750000000,TIMELY
2002960485,4,0.4,10000,0.1,100,3,41750000000,TIMELY
2002962165,5,0.5,10000,0.1,100,3,41750000000,TIMELY
2002962257,3,0.3,10000,0.1,100,3,41850000000,TIMELY
2002963265,2,0.2,10000,0.1,100,3,43150000000,TIMELY
2002964601,3,0.3,10000,0.1,100,3,41850000000,TIMELY
2002965693,2,0.2,10000,0.1,100,3,43150000000,TIMELY
2002965785,4,0.4,10000,0.1,100,3,41850000000,TIMELY
2002967213,5,0.5,10000,0.1,100,3,41850000000,TIMELY
2002967961,4,0.4,10000,0.1,100,3,41850000000,TIMELY
2002969557,5,0.5,10000,0.1,100,3,41850000000,TIMELY
2002969733,3,0.3,10000,0.1,100,3,41950000000,TIMELY
2002970741,2,0.2,10000,0.1,100,3,43250000000,TIMELY
2002972077,3,0.3,10000,0.1,100,3,41950000000,TIMELY
2002973169,2,0.2,10000,0.1,100,3,43250000000,TIMELY
2002973261,4,0.4,10000,0.1,100,3,41950000000,TIMELY
2002974689,5,0.5,10000,0.1,100,3,41950000000,TIMELY
2002975437,4,0.4,10000,0.1,100,3,41950000000,TIMELY
2002977033,5,0.5,10000,0.1,100,3,41950000000,TIMELY
2002977209,3,0.3,10000,0.1,100,3,42050000000,TIMELY
2002978217,2,0.2,10000,0.1,100,3,43350000000,TIMELY
2002979553,3,0.3,10000,0.1,100,3,42050000000,TIMELY
2002980645,2,0.2,10000,0.1,100,3,43350000000,TIMELY
2002980737,4,0.4,10000,0.1,100,3,42050000000,TIMELY
2002982165,5,0.5,10000,0.1,100,3,42050000000,TIMELY
2002982913,4,0.4,10000,0.1,100,3,42050000000,TIMELY
2002984509,5,0.5,10000,0.1,100,3,42050000000,TIMELY
2002984685,3,0.3,10000,0.1,100,3,42150000000,TIMELY
2002985609,2,0.2,10000,0.1,100,3,43450000000,TIMELY
2002987029,3,0.3,10000,0.1,100,3,42150000000,TIMELY
2002988121,2,0.2,10000,0.1,100,3,43450000000,TIMELY
2002988213,4,0.4,10000,0.1,100,3,42150000000,TIMELY
2002989641,5,0.5,10000,0.1,100,3,42150000000,TIMELY
2002990389,4,0.4,10000,0.1,100,3,42150000000,TIMELY
2002991985,5,0.5,10000,0.1,100,3,42150000000,TIMELY
2002992161,3,0.3,10000,0.1,100,3,42250000000,TIMELY
2002993085,2,0.2,10000,0.1,100,3,43550000000,TIMELY
2002994505,3,0.3,10000,0.1,100,3,42250000000,TIMELY
2002995597,2,0.2,10000,0.1,100,3,43550000000,TIMELY
2002995689,4,0.4,10000,0.1,100,3,42250000000,TIMELY
2002997117,5,0.5,10000,0.1,100,3,42250000000,TIMELY
2002997865,4,0.4,10000,0.1,100,3,42250000000,TIMELY
2002999461,5,0.5,10000,0.1,100,3,42250000000,TIMELY
2002999637,3,0.3,10000,0.1,100,3,42350000000,TIMELY
2003000561,2,0.2,10000,0.1,100,3,43650000000,TIMELY
2003001981,3,0.3,10000,0.1,100,3,42350000000,TIMELY
2003003073,2,0.2,10000,0.1,100,3,43650000000,TIMELY
2003003165,4,0.4,10000,0.1,100,3,42350000000,TIMELY
2003004593,5,0.5,10000,0.1,100,3,42350000000,TIMELY
2003005341,4,0.4,10000,0.1,100,3,42350000000,TIMELY
2003006937,5,0.5,10000,0.1,100,3,42350000000,TIMELY
2003007113,3,0.3,10000,0.1,100,3,42450000000,TIMELY
2003008037,2,0.2,10000,0.1,100,3,43750000000,TIMELY
2003009709,3,0.3,10000,0.1,100,3,42450000000,TIMELY
2003010633,2,0.2,10000,0.1,100,3,43750000000,TIMELY
2003010725,4,0.4,10000,0.1,100,3,42450000000,TIMELY
2003012237,5,0.5,10000,0.1,100,3,42450000000,TIMELY
2003013153,4,0.4,10000,0.1,100,3,42450000000,TIMELY
2003014833,5,0.5,10000,0.1,100,3,42450000000,TIMELY
2003014841,3,0.3,10000,0.1,100,3,42550000000,TIMELY
2003015765,2,0.2,10000,0.1,100,3,43850000000,TIMELY
2003017353,3,0.3,10000,0.1,100,3,42550000000,TIMELY
2003018193,2,0.2,10000,0.1,100,3,43850000000,TIMELY
2003018453,4,0.4,10000,0.1,100,3,42550000000,TIMELY
2003019881,5,0.5,10000,0.1,100,3,42550000000,TIMELY
2003020797,4,0.4,10000,0.1,100,3,42550000000,TIMELY
2003022477,5,0.5,10000,0.1,100,3,42550000000,TIMELY
2003022569,3,0.3,10000,0.1,100,3,42650000000,TIMELY
2003023409,2,0.2,10000,0.1,100,3,43950000000,TIMELY
2003025081,3,0.3,10000,0.1,100,3,42650000000,TIMELY
2003025921,2,0.2,10000,0.1,100,3,43950000000,TIMELY
2003026181,4,0.4,10000,0.1,100,3,42650000000,TIMELY
2003027609,5,0.5,10000,0.1,100,3,42650000000,TIMELY
2003028525,4,0.4,10000,0.1,100,3,42650000000,TIMELY
2003030205,5,0.5,10000,0.1,100,3,42650000000,TIMELY
2003030381,3,0.3,10000,0.1,100,3,42750000000,TIMELY
2003031053,2,0.2,10000,0.1,100,3,44050000000,TIMELY
2003032893,3,0.3,10000,0.1,100,3,42750000000,TIMELY
2003033649,2,0.2,10000,0.1,100,3,44050000000,TIMELY
2003033909,4,0.4,10000,0.1,100,3,42750000000,TIMELY
2003035337,5,0.5,10000,0.1,100,3,42750000000,TIMELY
2003036169,4,0.4,10000,0.1,100,3,42750000000,TIMELY
2003037933,5,0.5,10000,0.1,100,3,42750000000,TIMELY
2003038109,3,0.3,10000,0.1,100,3,42850000000,TIMELY
2003038697,2,0.2,10000,0.1,100,3,44150000000,TIMELY
2003040789,3,0.3,10000,0.1,100,3,42850000000,TIMELY
2003041209,2,0.2,10000,0.1,100,3,44150000000,TIMELY
2003041637,4,0.4,10000,0.1,100,3,42850000000,TIMELY
2003042981,5,0.5,10000,0.1,100,3,42850000000,TIMELY
2003043897,4,0.4,10000,0.1,100,3,42850000000,TIMELY
2003045661,5,0.5,10000,0.1,100,3,42850000000,TIMELY
2003045669,3,0.3,10000,0.1,100,3,42950000000,TIMELY
2003046333,2,0.2,10000,0.1,100,3,44250000000,TIMELY
2003047685,3,0.3,10000,0.1,100,3,42950000000,TIMELY
2003048817,4,0.4,10000,0.1,100,3,42950000000,TIMELY
2003050222,5,0.5,10000,0.1,100,3,42950000000,TIMELY
2003051306,4,0.4,10000,0.1,100,3,42950000000,TIMELY
2003052497,5,0.5,10000,0.1,100,3,42950000000,TIMELY
2003052785,3,0.3,10000,0.1,100,3,43050000000,TIMELY
2003055157,3,0.3,10000,0.1,100,3,43050000000,TIMELY
2003055933,4,0.4,10000,0.1,100,3,43050000000,TIMELY
2003057501,5,0.5,10000,0.1,100,3,43050000000,TIMELY
2003058417,4,0.4,10000,0.1,100,3,43050000000,TIMELY
2003059710,5,0.5,10000,0.1,100,3,43050000000,TIMELY
2003059901,3,0.3,10000,0.1,100,3,43150000000,TIMELY
2003062273,3,0.3,10000,0.1,100,3,43150000000,TIMELY
2003063133,4,0.4,10000,0.1,100,3,43150000000,TIMELY
2003064785,5,0.5,10000,0.1,100,3,43150000000,TIMELY
2003065617,4,0.4,10000,0.1,100,3,43150000000,TIMELY
2003066989,5,0.5,10000,0.1,100,3,43150000000,TIMELY
2003067002,3,0.3,10000,0.1,100,3,43250000000,TIMELY
2003069368,3,0.3,10000,0.1,100,3,43250000000,TIMELY
2003070234,4,0.4,10000,0.1,100,3,43250000000,TIMELY
2003072030,5,0.5,10000,0.1,100,3,43250000000,TIMELY
2003072778,4,0.4,10000,0.1,100,3,43250000000,TIMELY
2003074103,3,0.3,10000,0.1,100,3,43350000000,TIMELY
2003074251,5,0.5,10000,0.1,100,3,43250000000,TIMELY
2003076469,3,0.3,10000,0.1,100,3,43350000000,TIMELY
2003077335,4,0.4,10000,0.1,100,3,43350000000,TIMELY
2003079291,5,0.5,10000,0.1,100,3,43350000000,TIMELY
2003079871,4,0.4,10000,0.1,100,3,43350000000,TIMELY
2003081189,3,0.3,10000,0.1,100,3,43450000000,TIMELY
2003081497,5,0.5,10000,0.1,100,3,43350000000,TIMELY
2003083565,3,0.3,10000,0.1,100,3,43450000000,TIMELY
2003084421,4,0.4,10000,0.1,100,3,43450000000,TIMELY
2003086541,5,0.5,10000,0.1,100,3,43450000000,TIMELY
2003086953,4,0.4,10000,0.1,100,3,43450000000,TIMELY
2003088275,3,0.3,10000,0.1,100,3,43550000000,TIMELY
2003088777,5,0.5,10000,0.1,100,3,43450000000,TIMELY
2003090651,3,0.3,10000,0.1,100,3,43550000000,TIMELY
2003091577,4,0.4,10000,0.1,100,3,43550000000,TIMELY
2003093795,5,0.5,10000,0.1,100,3,43550000000,TIMELY
2003094123,4,0.4,10000,0.1,100,3,43550000000,TIMELY
2003095346,3,0.3,10000,0.1,100,3,43650000000,TIMELY
2003096044,5,0.5,10000,0.1,100,3,43550000000,TIMELY
2003097697,3,0.3,10000,0.1,100,3,43650000000,TIMELY
2003098648,4,0.4,10000,0.1,100,3,43650000000,TIMELY
2003100943,5,0.5,10000,0.1,100,3,43650000000,TIMELY
2003101187,4,0.4,10000,0.1,100,3,43650000000,TIMELY
2003102417,3,0.3,10000,0.1,100,3,43750000000,TIMELY
2003103217,5,0.5,10000,0.1,100,3,43650000000,TIMELY
2003104768,3,0.3,10000,0.1,100,3,43750000000,TIMELY
2003105782,4,0.4,10000,0.1,100,3,43750000000,TIMELY
2003108150,5,0.5,10000,0.1,100,3,43750000000,TIMELY
2003108310,4,0.4,10000,0.1,100,3,43750000000,TIMELY
2003109488,3,0.3,10000,0.1,100,3,43850000000,TIMELY
2003110379,5,0.5,10000,0.1,100,3,43750000000,TIMELY
2003111839,3,0.3,10000,0.1,100,3,43850000000,TIMELY
2003112853,4,0.4,10000,0.1,100,3,43850000000,TIMELY
2003115381,4,0.4,10000,0.1,100,3,43850000000,TIMELY
2003115389,5,0.5,10000,0.1,100,3,43850000000,TIMELY
2003116544,3,0.3,10000,0.1,100,3,43950000000,TIMELY
2003117628,5,0.5,10000,0.1,100,3,43850000000,TIMELY
2003118888,3,0.3,10000,0.1,100,3,43950000000,TIMELY
2003119909,4,0.4,10000,0.1,100,3,43950000000,TIMELY
2003122433,4,0.4,10000,0.1,100,3,43950000000,TIMELY
2003122525,5,0.5,10000,0.1,100,3,43950000000,TIMELY
2003123681,3,0.3,10000,0.1,100,3,44050000000,TIMELY
2003124789,5,0.5,10000,0.1,100,3,43950000000,TIMELY
2003125944,3,0.3,10000,0.1,100,3,44050000000,TIMELY
2003126977,4,0.4,10000,0.1,100,3,44050000000,TIMELY
2003129525,4,0.4,10000,0.1,100,3,44050000000,TIMELY
2003129701,5,0.5,10000,0.1,100,3,44050000000,TIMELY
2003130722,3,0.3,10000,0.1,100,3,44150000000,TIMELY
2003131997,5,0.5,10000,0.1,100,3,44050000000,TIMELY
2003133059,3,0.3,10000,0.1,100,3,44150000000,TIMELY
2003134018,4,0.4,10000,0.1,100,3,44150000000,TIMELY
2003136538,4,0.4,10000,0.1,100,3,44150000000,TIMELY
2003136798,5,0.5,10000,0.1,100,3,44150000000,TIMELY
2003137714,3,0.3,10000,0.1,100,3,44250000000,TIMELY
2003139079,5,0.5,10000,0.1,100,3,44150000000,TIMELY
2003140913,4,0.4,10000,0.1,100,3,44250000000,TIMELY
2003143693,5,0.5,10000,0.1,100,3,44250000000,TIMELY
